"","Campaign.id","Date","Max_click"
"1625",13501,"2018-11-07",674
"1626",13304,"2018-11-22",672
"1627",14001,"2018-12-03",671
"1628",12507,"2019-01-19",669
"1629",13701,"2019-01-13",669
"1630",3001,"2018-11-15",668
"1631",13501,"2018-11-09",667
"1632",13303,"2019-01-21",666
"1633",13405,"2019-01-21",665
"1634",13701,"2018-11-16",664
"1635",13501,"2018-11-26",663
"1636",12507,"2019-01-16",661
"1637",13501,"2018-11-14",661
"1638",12503,"2018-12-20",660
"1639",13304,"2018-11-05",660
"1640",13305,"2019-01-10",660
"1641",13407,"2018-10-09",660
"1642",12501,"2019-01-06",659
"1643",13304,"2018-11-04",659
"1644",13405,"2019-01-12",659
"1645",13701,"2018-11-12",659
"1646",13304,"2018-11-03",658
"1647",14001,"2018-12-27",658
"1648",13701,"2018-11-26",656
"1649",12507,"2018-09-16",654
"1650",13301,"2018-10-31",652
"1651",13405,"2019-01-19",652
"1652",13701,"2018-11-10",652
"1653",13501,"2018-11-27",650
"1654",13304,"2018-11-09",649
"1655",13501,"2018-11-13",649
"1656",13502,"2018-10-31",648
"1657",12501,"2019-01-07",647
"1658",12504,"2018-09-22",646
"1659",13004,"2019-01-12",646
"1660",13304,"2018-11-10",646
"1661",13304,"2018-11-26",646
"1662",13501,"2018-11-28",646
"1663",13701,"2018-11-18",646
"1664",14001,"2018-12-23",646
"1665",11801,"2018-09-30",645
"1666",12503,"2018-11-09",645
"1667",13301,"2018-10-26",644
"1668",14001,"2018-12-08",644
"1669",13303,"2019-01-11",643
"1670",13303,"2019-01-16",643
"1671",12504,"2018-09-17",641
"1672",13405,"2019-01-16",640
"1673",13701,"2018-11-08",639
"1674",13701,"2018-11-15",639
"1675",3001,"2018-12-05",638
"1676",13003,"2018-10-07",638
"1677",13301,"2018-10-02",638
"1678",13003,"2018-10-04",637
"1679",13501,"2018-11-11",637
"1680",13501,"2018-11-24",637
"1681",13701,"2019-01-20",637
"1682",13701,"2019-01-18",636
"1683",13304,"2018-11-15",635
"1684",14001,"2018-12-26",635
"1685",13003,"2018-10-05",634
"1686",13701,"2019-01-12",634
"1687",13405,"2019-01-15",633
"1688",3001,"2018-11-22",632
"1689",13004,"2019-01-09",632
"1690",13303,"2019-01-28",632
"1691",13701,"2018-11-14",631
"1692",13701,"2018-11-25",631
"1693",14102,"2019-01-31",631
"1694",12503,"2018-10-16",630
"1695",13701,"2018-11-23",630
"1696",12503,"2018-11-07",628
"1697",3001,"2018-11-11",627
"1698",11801,"2018-08-30",626
"1699",14001,"2018-12-04",626
"1700",14001,"2018-12-12",626
"1701",13701,"2018-11-19",625
"1702",12503,"2018-10-13",624
"1703",12504,"2018-09-20",624
"1704",14001,"2018-12-18",624
"1705",13701,"2019-01-17",623
"1706",14001,"2018-12-22",623
"1707",12503,"2018-10-25",622
"1708",12504,"2018-09-23",622
"1709",13001,"2019-01-14",622
"1710",13701,"2018-11-09",622
"1711",14001,"2018-12-15",622
"1712",12504,"2018-09-15",620
"1713",13304,"2018-11-13",620
"1714",12503,"2018-10-11",619
"1715",12501,"2019-01-05",618
"1716",13405,"2019-01-28",616
"1717",14001,"2018-12-14",616
"1718",13305,"2019-01-09",614
"1719",3001,"2018-12-13",613
"1720",13502,"2018-10-18",613
"1721",13701,"2019-01-16",613
"1722",12503,"2018-10-07",612
"1723",13601,"2018-12-01",612
"1724",3001,"2018-12-12",611
"1725",13003,"2018-11-02",611
"1726",13004,"2019-01-05",611
"1727",13701,"2018-11-17",609
"1728",14001,"2018-12-28",607
"1729",3001,"2019-01-05",606
"1730",13303,"2018-12-01",606
"1731",13304,"2018-11-11",604
"1732",13407,"2018-10-11",603
"1733",13501,"2018-11-25",603
"1734",13305,"2019-01-27",602
"1735",12503,"2018-10-20",600
"1736",13001,"2019-01-25",600
"1737",13303,"2018-12-10",600
"1738",13701,"2018-11-20",600
"1739",12504,"2018-09-19",599
"1740",13004,"2019-01-28",596
"1741",14001,"2018-12-13",596
"1742",13303,"2018-12-02",595
"1743",12504,"2018-09-12",594
"1744",3001,"2018-12-06",593
"1745",12503,"2018-10-03",593
"1746",13501,"2018-11-15",592
"1747",14001,"2018-12-21",589
"1748",8801,"2018-11-04",588
"1749",12501,"2019-01-04",587
"1750",12503,"2018-10-12",587
"1751",13101,"2018-11-07",586
"1752",13701,"2018-11-13",585
"1753",14001,"2018-12-20",583
"1754",13001,"2019-01-03",580
"1755",12502,"2018-09-28",579
"1756",13001,"2018-10-18",579
"1757",12503,"2018-10-26",578
"1758",13303,"2018-12-04",578
"1759",13304,"2018-11-14",578
"1760",14001,"2018-12-11",578
"1761",14001,"2018-12-29",578
"1762",13101,"2018-11-11",577
"1763",12503,"2018-10-28",576
"1764",3001,"2018-11-20",575
"1765",12503,"2018-10-19",575
"1766",12503,"2018-12-10",575
"1767",13004,"2019-01-08",574
"1768",13407,"2018-10-21",574
"1769",13502,"2018-10-17",574
"1770",12503,"2018-10-21",573
"1771",12501,"2019-01-25",570
"1772",12503,"2018-10-17",570
"1773",13001,"2018-10-01",570
"1774",3001,"2018-12-09",565
"1775",13003,"2018-08-31",564
"1776",13501,"2018-11-21",564
"1777",13701,"2018-11-24",563
"1778",12505,"2018-10-01",562
"1779",13101,"2018-11-23",562
"1780",13304,"2018-11-24",562
"1781",10901,"2019-01-31",561
"1782",13004,"2019-01-06",561
"1783",12503,"2018-12-24",560
"1784",13701,"2018-11-11",558
"1785",13405,"2019-01-29",557
"1786",12504,"2018-09-25",555
"1787",14001,"2018-12-05",554
"1788",13101,"2018-11-08",553
"1789",8801,"2019-01-30",552
"1790",12504,"2018-09-16",551
"1791",3001,"2018-12-04",549
"1792",12504,"2018-09-18",549
"1793",13101,"2018-11-12",548
"1794",13101,"2018-11-19",547
"1795",13501,"2018-11-20",547
"1796",13304,"2018-11-28",544
"1797",13101,"2018-11-06",543
"1798",12501,"2018-09-30",542
"1799",13304,"2018-11-25",541
"1800",12503,"2018-10-27",537
"1801",13405,"2019-01-14",537
"1802",13101,"2018-11-15",536
"1803",13101,"2018-11-16",536
"1804",13101,"2018-11-10",535
"1805",13101,"2018-11-26",535
"1806",12503,"2018-10-09",534
"1807",13101,"2018-11-28",534
"1808",12503,"2018-12-28",533
"1809",13101,"2018-11-14",533
"1810",12503,"2018-10-23",532
"1811",13002,"2018-09-29",532
"1812",14001,"2018-12-24",532
"1813",12503,"2018-10-08",531
"1814",13303,"2018-12-11",527
"1815",13701,"2019-01-21",525
"1816",8801,"2019-01-14",523
"1817",12503,"2018-10-31",523
"1818",13303,"2018-12-17",522
"1819",12502,"2018-09-27",521
"1820",13502,"2018-10-19",521
"1821",12503,"2018-10-22",518
"1822",12503,"2018-12-25",515
"1823",12504,"2018-09-26",512
"1824",13303,"2018-12-29",512
"1825",12503,"2018-11-30",511
"1826",12504,"2018-09-27",508
"1827",13303,"2018-12-14",508
"1828",13303,"2018-12-20",507
"1829",13701,"2018-11-21",507
"1830",13101,"2018-11-09",506
"1831",13101,"2018-11-24",506
"1832",12502,"2018-11-30",505
"1833",13101,"2018-11-17",505
"1834",13101,"2018-11-25",505
"1835",13001,"2018-09-30",503
"1836",12503,"2018-12-26",502
"1837",13502,"2018-10-23",502
"1838",12505,"2018-11-16",501
"1839",8801,"2018-08-29",500
"1840",10901,"2018-10-31",498
"1841",12503,"2018-10-14",498
"1842",12503,"2018-12-13",498
"1843",13001,"2019-01-08",498
"1844",13303,"2018-12-19",497
"1845",12502,"2018-09-29",496
"1846",12503,"2018-12-27",496
"1847",12504,"2018-09-24",496
"1848",12502,"2018-12-01",493
"1849",13303,"2018-12-15",493
"1850",13304,"2018-10-01",493
"1851",12503,"2018-11-06",491
"1852",10901,"2018-12-31",488
"1853",12503,"2018-10-18",488
"1854",13303,"2018-12-07",488
"1855",14101,"2019-01-25",485
"1856",13003,"2018-11-01",483
"1857",13502,"2018-10-20",481
"1858",13003,"2018-09-30",478
"1859",13303,"2018-12-26",477
"1860",13101,"2018-11-21",476
"1861",13405,"2019-01-11",476
"1862",13303,"2018-12-24",475
"1863",13701,"2018-11-06",475
"1864",12507,"2018-09-25",474
"1865",13303,"2018-12-08",474
"1866",3001,"2019-01-25",473
"1867",12503,"2018-10-24",472
"1868",13004,"2019-01-22",472
"1869",13101,"2018-11-22",471
"1870",13001,"2019-01-06",470
"1871",12503,"2018-12-29",468
"1872",12502,"2018-09-30",466
"1873",13303,"2018-12-21",466
"1874",12507,"2018-09-12",465
"1875",13407,"2019-01-04",465
"1876",13101,"2018-11-13",463
"1877",12503,"2019-01-02",462
"1878",12505,"2018-11-17",461
"1879",13101,"2018-11-18",461
"1880",13303,"2018-12-28",460
"1881",13001,"2019-01-10",459
"1882",13303,"2018-12-18",457
"1883",13004,"2019-01-10",455
"1884",12505,"2019-01-09",454
"1885",12503,"2018-12-11",453
"1886",12501,"2019-01-22",452
"1887",13701,"2018-11-27",451
"1888",8801,"2018-09-17",449
"1889",8801,"2018-11-30",449
"1890",8801,"2019-01-12",448
"1891",13303,"2018-12-22",447
"1892",13407,"2018-10-16",447
"1893",13001,"2019-01-13",444
"1894",13003,"2018-10-31",444
"1895",13001,"2018-10-06",443
"1896",13101,"2018-11-27",443
"1897",13001,"2019-01-05",441
"1898",13303,"2018-12-12",441
"1899",13303,"2018-12-09",439
"1900",13003,"2018-09-18",438
"1901",13301,"2019-01-31",438
"1902",13101,"2018-11-20",437
"1903",13305,"2019-01-06",437
"1904",8801,"2019-01-13",436
"1905",13303,"2018-12-13",435
"1906",8801,"2018-09-14",431
"1907",13303,"2018-12-25",431
"1908",13303,"2018-12-27",430
"1909",12505,"2018-09-15",428
"1910",12506,"2019-01-25",426
"1911",13003,"2018-11-03",426
"1912",13407,"2018-10-13",426
"1913",12505,"2018-11-21",425
"1914",13407,"2018-10-20",425
"1915",13303,"2019-01-22",422
"1916",12505,"2018-11-30",421
"1917",13303,"2018-12-23",421
"1918",13407,"2018-10-22",420
"1919",8801,"2019-01-11",419
"1920",13301,"2018-11-30",418
"1921",13303,"2018-12-16",418
"1922",13003,"2018-11-04",415
"1923",13305,"2019-01-07",414
"1924",13003,"2018-09-04",413
"1925",13001,"2018-10-02",411
"1926",12504,"2018-09-28",410
"1927",13407,"2018-10-15",410
"1928",8801,"2018-09-04",409
"1929",12505,"2019-01-29",409
"1930",13001,"2019-01-11",409
"1931",11801,"2018-08-31",408
"1932",13303,"2018-12-05",407
"1933",8801,"2018-09-12",406
"1934",8801,"2018-09-13",406
"1935",8801,"2018-09-05",405
"1936",12503,"2018-12-30",405
"1937",13303,"2018-12-06",403
"1938",13003,"2018-09-01",401
"1939",13304,"2018-12-31",401
"1940",13001,"2018-10-04",400
"1941",13502,"2018-10-22",400
"1942",13001,"2018-10-03",399
"1943",13001,"2019-01-12",399
"1944",13305,"2019-01-05",398
"1945",3001,"2019-01-22",397
"1946",12505,"2018-10-03",396
"1947",13304,"2019-01-30",396
"1948",13407,"2018-10-23",396
"1949",13407,"2018-10-24",396
"1950",13502,"2018-10-16",395
"1951",12503,"2019-01-31",394
"1952",13305,"2019-01-04",393
"1953",8801,"2018-09-15",391
"1954",13502,"2018-10-21",388
"1955",13303,"2018-12-03",385
"1956",13305,"2019-01-29",385
"1957",8801,"2018-09-02",384
"1958",13701,"2019-01-26",383
"1959",13407,"2018-11-03",382
"1960",12502,"2019-01-25",379
"1961",12502,"2019-01-02",378
"1962",8801,"2018-09-03",376
"1963",13303,"2018-10-28",375
"1964",8801,"2018-09-06",373
"1965",11801,"2018-10-30",373
"1966",12501,"2019-01-31",373
"1967",8801,"2018-09-01",371
"1968",13407,"2018-10-19",371
"1969",12505,"2018-10-09",369
"1970",13001,"2019-01-07",367
"1971",13003,"2018-09-26",367
"1972",13305,"2018-10-30",367
"1973",13001,"2018-10-07",364
"1974",13407,"2018-10-17",364
"1975",13701,"2019-01-22",363
"1976",8801,"2018-09-16",358
"1977",8801,"2018-09-11",356
"1978",12503,"2018-11-29",355
"1979",13305,"2019-01-08",353
"1980",12505,"2018-10-21",351
"1981",8801,"2018-09-07",350
"1982",13001,"2018-10-08",349
"1983",13305,"2019-01-11",347
"1984",13304,"2018-09-30",345
"1985",3001,"2018-10-31",342
"1986",13407,"2018-11-04",342
"1987",13501,"2018-11-29",341
"1988",14301,"2019-01-31",339
"1989",8801,"2018-09-19",336
"1990",12507,"2018-09-24",336
"1991",12505,"2018-10-17",334
"1992",13701,"2019-01-27",334
"1993",8801,"2018-09-08",333
"1994",8801,"2018-09-10",330
"1995",12505,"2018-10-13",328
"1996",12503,"2018-09-29",327
"1997",8801,"2018-09-09",326
"1998",8801,"2018-09-18",324
"1999",13407,"2018-11-02",324
"2000",13405,"2019-01-22",322
"2001",12505,"2018-10-15",318
"2002",12503,"2018-12-12",315
"2003",13101,"2018-11-29",315
"2004",13001,"2019-01-09",313
"2005",12501,"2018-10-30",312
"2006",13304,"2018-11-06",312
"2007",12505,"2018-10-19",309
"2008",12505,"2019-01-30",308
"2009",12505,"2018-10-02",307
"2010",12502,"2018-10-31",306
"2011",13301,"2018-11-06",301
"2012",10901,"2018-09-29",298
"2013",12505,"2018-10-23",296
"2014",13004,"2019-01-04",295
"2015",13407,"2018-10-14",294
"2016",13407,"2019-01-11",279
"2017",13407,"2018-10-12",277
"2018",12505,"2018-11-20",274
"2019",8801,"2019-01-04",273
"2020",12505,"2018-10-27",272
"2021",13407,"2018-10-18",272
"2022",13001,"2018-10-05",267
"2023",13001,"2019-01-04",263
"2024",11801,"2018-10-31",262
"2025",13304,"2018-11-30",261
"2026",12505,"2018-10-11",259
"2027",14101,"2019-01-11",257
"2028",13002,"2018-09-30",255
"2029",12505,"2018-10-07",250
"2030",12505,"2018-09-30",247
"2031",12505,"2018-10-04",247
"2032",14101,"2019-01-13",247
"2033",13303,"2018-12-30",246
"2034",6010,"2018-08-31",245
"2035",8801,"2019-01-05",245
"2036",12507,"2018-09-21",244
"2037",13701,"2018-10-31",242
"2038",13407,"2018-11-07",237
"2039",12507,"2019-01-29",235
"2040",14001,"2018-11-30",234
"2041",12504,"2018-09-04",233
"2042",13407,"2018-11-25",232
"2043",13003,"2018-12-31",231
"2044",13407,"2018-11-16",231
"2045",12504,"2018-09-06",230
"2046",13303,"2019-01-30",230
"2047",13407,"2018-10-29",229
"2048",13003,"2018-09-05",222
"2049",13407,"2018-11-01",222
"2050",13407,"2018-10-28",221
"2051",3001,"2018-11-28",220
"2052",11801,"2018-11-01",220
"2053",11801,"2018-11-02",220
"2054",13003,"2018-09-27",220
"2055",12505,"2018-10-08",219
"2056",13407,"2019-01-03",218
"2057",12505,"2018-10-10",217
"2058",13701,"2019-01-25",217
"2059",12501,"2018-10-31",216
"2060",12504,"2018-09-05",215
"2061",13407,"2018-11-10",215
"2062",13407,"2018-11-24",213
"2063",12505,"2018-10-05",212
"2064",13001,"2018-10-28",212
"2065",13407,"2018-10-25",211
"2066",3001,"2018-10-29",208
"2067",12505,"2018-10-26",206
"2068",13003,"2018-10-26",206
"2069",12507,"2018-09-23",204
"2070",12505,"2018-10-24",203
"2071",13407,"2018-11-27",203
"2072",8801,"2018-12-01",202
"2073",13407,"2018-10-26",202
"2074",13407,"2018-11-17",201
"2075",12504,"2018-09-07",199
"2076",12504,"2018-09-29",199
"2077",13601,"2018-10-31",199
"2078",13407,"2018-11-05",198
"2079",13407,"2018-11-09",197
"2080",13407,"2018-11-19",197
"2081",12505,"2019-01-31",196
"2082",12505,"2018-10-06",195
"2083",13407,"2018-10-10",195
"2084",8801,"2019-01-31",194
"2085",13407,"2018-10-27",194
"2086",12501,"2018-11-01",191
"2087",12507,"2019-01-08",190
"2088",13407,"2018-11-06",189
"2089",12501,"2018-11-02",187
"2090",13407,"2018-11-15",187
"2091",13501,"2018-10-31",187
"2092",13407,"2018-11-18",186
"2093",12505,"2018-10-14",185
"2094",12507,"2018-09-22",184
"2095",13407,"2018-11-08",184
"2096",13407,"2018-11-21",184
"2097",12505,"2018-10-28",182
"2098",12504,"2018-09-09",181
"2099",12505,"2018-10-25",181
"2100",13407,"2018-11-23",178
"2101",13301,"2018-12-28",176
"2102",14101,"2019-01-12",176
"2103",3001,"2019-01-31",175
"2104",12504,"2018-09-08",175
"2105",12502,"2018-08-31",173
"2106",12505,"2018-10-12",173
"2107",12505,"2018-10-22",173
"2108",13407,"2018-11-12",172
"2109",12505,"2018-10-16",170
"2110",13407,"2018-11-13",170
"2111",11801,"2018-11-03",169
"2112",13303,"2018-11-30",169
"2113",13407,"2018-11-22",169
"2114",13407,"2018-11-14",168
"2115",13407,"2019-01-17",167
"2116",12505,"2018-10-20",165
"2117",13407,"2018-11-11",165
"2118",13003,"2018-10-24",163
"2119",12504,"2018-09-03",162
"2120",13301,"2018-10-29",162
"2121",13003,"2018-09-28",160
"2122",13003,"2018-10-25",159
"2123",13003,"2018-09-29",157
"2124",13407,"2018-11-26",154
"2125",13407,"2019-01-20",153
"2126",13002,"2018-10-01",152
"2127",13407,"2019-01-27",152
"2128",12505,"2018-10-29",150
"2129",13407,"2019-01-19",148
"2130",13701,"2019-01-28",148
"2131",13407,"2019-01-13",146
"2132",13305,"2019-01-17",142
"2133",8801,"2019-01-25",139
"2134",11801,"2018-11-05",139
"2135",13305,"2019-01-30",139
"2136",11801,"2018-11-04",137
"2137",13407,"2019-01-28",135
"2138",13407,"2019-01-18",134
"2139",8801,"2018-12-02",133
"2140",13003,"2018-10-28",132
"2141",13002,"2019-01-31",130
"2142",13305,"2018-10-31",130
"2143",12501,"2018-11-03",128
"2144",13002,"2018-10-02",128
"2145",13003,"2018-10-27",128
"2146",3001,"2018-09-01",127
"2147",13407,"2019-01-21",127
"2148",13304,"2018-11-29",126
"2149",12507,"2018-09-26",125
"2150",12502,"2018-12-31",124
"2151",12501,"2018-11-04",121
"2152",12504,"2018-09-01",121
"2153",14101,"2019-01-31",120
"2154",11801,"2018-11-07",119
"2155",13407,"2018-11-20",119
"2156",12504,"2018-09-02",118
"2157",13004,"2018-10-25",116
"2158",13305,"2019-01-18",116
"2159",13407,"2019-01-12",115
"2160",13407,"2019-01-15",113
"2161",8801,"2018-12-03",112
"2162",13305,"2019-01-31",111
"2163",13407,"2019-01-16",111
"2164",13502,"2018-12-17",110
"2165",14102,"2018-12-21",110
"2166",12503,"2018-10-29",108
"2167",13301,"2019-01-01",108
"2168",13407,"2019-01-26",108
"2169",8801,"2018-12-05",107
"2170",12505,"2018-10-18",107
"2171",13001,"2018-10-29",106
"2172",13407,"2018-10-31",106
"2173",11801,"2018-11-10",104
"2174",12505,"2018-12-01",104
"2175",13003,"2018-09-17",104
"2176",13305,"2019-01-16",104
"2177",13407,"2019-01-14",103
"2178",11801,"2018-11-09",100
"2179",12501,"2018-11-05",100
"2180",13407,"2019-01-29",100
"2181",11801,"2018-11-11",99
"2182",12507,"2019-01-30",99
"2183",11801,"2018-11-08",97
"2184",12507,"2019-01-09",95
"2185",13801,"2018-10-31",95
"2186",8801,"2018-12-04",92
"2187",11801,"2018-11-06",92
"2188",10901,"2018-12-01",90
"2189",13601,"2019-01-01",90
"2190",12501,"2018-11-07",88
"2191",12507,"2018-09-18",88
"2192",6010,"2018-09-02",87
"2193",12501,"2018-11-06",87
"2194",12505,"2018-12-03",87
"2195",13407,"2019-01-22",87
"2196",13601,"2019-01-03",86
"2197",13303,"2019-01-25",85
"2198",12507,"2019-01-31",84
"2199",13601,"2019-01-02",84
"2200",8801,"2018-12-08",83
"2201",13305,"2019-01-12",82
"2202",12505,"2018-12-02",81
"2203",13001,"2019-01-30",81
"2204",13305,"2018-11-30",81
"2205",3001,"2018-09-02",80
"2206",13303,"2018-10-29",80
"2207",8801,"2018-12-06",78
"2208",11801,"2018-11-12",77
"2209",13305,"2019-01-13",77
"2210",8801,"2018-12-07",76
"2211",3001,"2018-09-03",75
"2212",12501,"2018-11-08",75
"2213",13002,"2018-12-13",75
"2214",12501,"2018-11-09",73
"2215",13002,"2018-10-03",73
"2216",13405,"2019-01-25",73
"2217",11801,"2018-11-17",72
"2218",12501,"2018-11-10",72
"2219",13502,"2018-10-30",72
"2220",8801,"2018-12-11",69
"2221",12505,"2018-12-04",69
"2222",13001,"2018-11-01",69
"2223",13305,"2019-01-14",69
"2224",11801,"2018-11-13",68
"2225",6009,"2018-08-31",67
"2226",11801,"2018-11-14",67
"2227",6010,"2018-09-01",66
"2228",13305,"2018-12-01",65
"2229",13305,"2018-12-04",65
"2230",12507,"2018-09-11",63
"2231",8801,"2018-12-09",62
"2232",13001,"2018-10-30",62
"2233",13002,"2018-10-05",62
"2234",13003,"2019-01-24",62
"2235",13502,"2018-12-01",62
"2236",12505,"2018-12-05",61
"2237",11801,"2018-11-15",60
"2238",13001,"2018-10-31",60
"2239",12501,"2018-11-12",59
"2240",12505,"2018-12-07",58
"2241",11801,"2018-11-16",57
"2242",11801,"2018-11-25",57
"2243",12501,"2018-11-13",56
"2244",12503,"2019-01-01",56
"2245",13002,"2018-10-04",56
"2246",13407,"2019-01-25",56
"2247",6009,"2018-09-01",55
"2248",12501,"2018-11-11",55
"2249",13301,"2018-09-04",55
"2250",13305,"2019-01-25",55
"2251",6010,"2018-09-03",54
"2252",12501,"2018-11-16",54
"2253",12501,"2018-11-18",54
"2254",13002,"2018-10-09",54
"2255",13003,"2019-01-23",54
"2256",6010,"2018-09-06",53
"2257",8801,"2018-12-13",53
"2258",12506,"2018-08-31",53
"2259",13003,"2018-09-10",53
"2260",14401,"2019-01-26",53
"2261",6010,"2018-09-08",52
"2262",12505,"2018-12-06",52
"2263",6010,"2018-09-05",50
"2264",12501,"2018-11-14",50
"2265",6010,"2018-09-04",49
"2266",11801,"2018-11-18",49
"2267",13004,"2019-01-25",49
"2268",13406,"2018-10-22",49
"2269",13601,"2019-01-07",49
"2270",11801,"2018-11-24",48
"2271",12502,"2019-01-01",48
"2272",13002,"2018-10-08",48
"2273",13601,"2019-01-05",48
"2274",3001,"2018-10-30",47
"2275",8801,"2018-12-10",47
"2276",11801,"2018-11-19",47
"2277",12505,"2018-09-14",47
"2278",13001,"2018-11-04",47
"2279",13101,"2018-11-30",47
"2280",13601,"2019-01-04",47
"2281",13601,"2019-01-06",47
"2282",14401,"2019-01-27",47
"2283",6010,"2018-09-07",46
"2284",8801,"2018-12-12",46
"2285",11801,"2018-11-26",46
"2286",12506,"2018-08-30",46
"2287",13001,"2018-11-02",46
"2288",13002,"2018-10-06",46
"2289",13305,"2018-12-02",46
"2290",14001,"2018-12-31",46
"2291",12501,"2018-11-15",45
"2292",12501,"2018-11-20",45
"2293",13305,"2019-01-15",45
"2294",13305,"2019-01-19",45
"2295",11801,"2018-12-01",44
"2296",12501,"2018-11-19",44
"2297",12505,"2018-12-13",44
"2298",13002,"2018-10-18",44
"2299",13003,"2018-09-09",44
"2300",13305,"2018-12-03",44
"2301",14401,"2019-01-29",44
"2302",6009,"2018-09-05",43
"2303",11801,"2018-11-20",43
"2304",12503,"2018-12-31",43
"2305",12505,"2018-12-11",43
"2306",13101,"2018-12-01",43
"2307",13101,"2018-12-02",43
"2308",13601,"2019-01-08",43
"2309",14001,"2018-11-21",43
"2310",14101,"2018-12-05",43
"2311",6009,"2018-09-03",42
"2312",11801,"2018-12-02",42
"2313",6009,"2018-09-08",41
"2314",12501,"2018-11-17",41
"2315",12507,"2018-09-10",41
"2316",13305,"2019-01-03",41
"2317",14401,"2019-01-28",41
"2318",6009,"2018-09-04",40
"2319",11801,"2018-11-21",40
"2320",13301,"2018-11-29",40
"2321",13601,"2018-10-18",40
"2322",8801,"2018-12-14",39
"2323",11801,"2018-11-30",39
"2324",13002,"2018-10-19",39
"2325",13305,"2018-12-05",39
"2326",6009,"2018-09-06",38
"2327",12501,"2018-11-21",38
"2328",13002,"2018-10-07",38
"2329",13002,"2018-10-17",38
"2330",13003,"2018-09-15",38
"2331",13101,"2018-12-03",38
"2332",13502,"2018-12-02",38
"2333",12501,"2018-11-28",37
"2334",12505,"2018-12-09",37
"2335",14001,"2018-11-15",37
"2336",8801,"2018-12-16",36
"2337",8801,"2018-12-21",36
"2338",12501,"2018-11-24",36
"2339",13003,"2018-09-07",36
"2340",13004,"2018-09-14",36
"2341",13004,"2018-10-26",36
"2342",13502,"2018-12-04",36
"2343",13601,"2019-01-11",36
"2344",14401,"2019-01-30",36
"2345",3001,"2018-11-29",35
"2346",8801,"2018-12-17",35
"2347",13601,"2019-01-10",35
"2348",14401,"2019-01-31",35
"2349",6009,"2018-09-20",34
"2350",11801,"2018-11-22",34
"2351",11801,"2018-11-23",34
"2352",11801,"2018-11-27",34
"2353",11801,"2018-12-10",34
"2354",12501,"2018-11-22",34
"2355",12501,"2018-11-23",34
"2356",12505,"2018-12-12",34
"2357",13001,"2018-11-03",34
"2358",13601,"2019-01-09",34
"2359",8801,"2018-12-15",33
"2360",12505,"2018-11-05",33
"2361",13001,"2018-11-05",33
"2362",13002,"2018-10-12",33
"2363",13004,"2018-10-27",33
"2364",6009,"2018-09-18",32
"2365",6010,"2018-09-10",32
"2366",8801,"2018-12-18",32
"2367",12501,"2018-11-26",32
"2368",13002,"2018-10-10",32
"2369",13101,"2018-12-10",32
"2370",13304,"2019-01-31",32
"2371",8801,"2018-12-19",31
"2372",11801,"2018-11-28",31
"2373",11801,"2018-12-05",31
"2374",11801,"2018-12-13",31
"2375",12501,"2018-11-25",31
"2376",13001,"2018-11-06",31
"2377",13101,"2018-12-05",31
"2378",13101,"2018-12-07",31
"2379",13305,"2018-12-06",31
"2380",6010,"2018-09-11",30
"2381",11801,"2018-09-01",30
"2382",11801,"2018-11-29",30
"2383",13001,"2018-11-07",30
"2384",13101,"2018-12-11",30
"2385",13305,"2018-09-18",30
"2386",13601,"2018-10-22",30
"2387",6010,"2018-09-09",29
"2388",8801,"2018-12-22",29
"2389",13001,"2019-01-31",29
"2390",13101,"2018-12-04",29
"2391",13101,"2018-12-09",29
"2392",13301,"2018-10-30",29
"2393",13305,"2018-12-07",29
"2394",13305,"2018-12-10",29
"2395",13406,"2018-11-05",29
"2396",6009,"2018-09-02",28
"2397",6010,"2018-09-14",28
"2398",8801,"2018-12-20",28
"2399",10901,"2019-01-24",28
"2400",11801,"2018-12-08",28
"2401",12501,"2018-12-03",28
"2402",12502,"2019-01-24",28
"2403",12505,"2019-01-23",28
"2404",12506,"2018-09-21",28
"2405",12507,"2018-09-19",28
"2406",13101,"2018-12-14",28
"2407",13601,"2019-01-12",28
"2408",14301,"2018-12-19",28
"2409",6009,"2018-09-07",27
"2410",6009,"2018-09-09",27
"2411",11801,"2018-12-11",27
"2412",11801,"2018-12-19",27
"2413",12501,"2018-12-09",27
"2414",12501,"2018-12-19",27
"2415",12505,"2018-12-10",27
"2416",12505,"2018-12-17",27
"2417",13002,"2018-10-11",27
"2418",13003,"2018-09-16",27
"2419",13502,"2018-12-03",27
"2420",13801,"2018-10-30",27
"2421",3001,"2018-12-30",26
"2422",6010,"2018-09-12",26
"2423",6010,"2018-09-16",26
"2424",6010,"2018-09-19",26
"2425",8801,"2018-12-25",26
"2426",12501,"2018-11-27",26
"2427",12501,"2018-11-30",26
"2428",12501,"2018-12-02",26
"2429",12501,"2018-12-05",26
"2430",13002,"2018-10-13",26
"2431",13004,"2018-09-13",26
"2432",13004,"2018-10-28",26
"2433",13101,"2018-12-20",26
"2434",13101,"2018-12-24",26
"2435",13502,"2018-10-10",26
"2436",6009,"2018-09-15",25
"2437",11801,"2018-12-04",25
"2438",11801,"2018-12-12",25
"2439",12501,"2018-11-29",25
"2440",12505,"2018-12-14",25
"2441",12505,"2018-12-26",25
"2442",13001,"2018-11-08",25
"2443",13001,"2018-11-12",25
"2444",13003,"2018-09-08",25
"2445",13003,"2018-09-11",25
"2446",13003,"2018-09-12",25
